CODIGO,MATERIA,REPETICION
102218020561,Cálculo III,2
102219011175,Cálculo III,2
102219020770,Cálculo III,2
102218011581,Cálculo III,2
102219011144,Cálculo III,1
102219020792,Cálculo III,1
102222010859,Cálculo III,1
102221010769,Cálculo III,2
102219020746,Cálculo III,2
102223010846,Cálculo 1,1
102215020937,Ciencia de Los Materiales,1
102218020575,Ciencia de Los Materiales,1
102215021201,Ciencia de Los Materiales,2
102217020640,Ciencia Tecnología y Sociedad,1
102219020759,Dispositivos Activos,1
102221020652,Dispositivos Activos,1
102218020561,Dispositivos Activos,1
102219011148,Dispositivos Activos,1
102219011175,Dispositivos Activos,2
102219020770,Dispositivos Activos,1
102221020654,Dispositivos Activos,1
102219011144,Dispositivos Activos,1
102219020779,Dispositivos Activos,1
102220011083,Dispositivos Activos,1
102219011155,Dispositivos Activos,1
102221010752,Dispositivos Activos,1
102220011076,Dispositivos Activos,1
102216010188,Dispositivos Pasivos,2
102222010849,Dispositivos Pasivos,1
102218010660,Dispositivos Pasivos,3
102221020651,Dispositivos Pasivos,1
102218021387,Dispositivos Pasivos,2
102220011116,Dispositivos Pasivos,1
102219020764,Dispositivos Pasivos,1
102218011581,Dispositivos Pasivos,2
102221020643,Dispositivos Pasivos,1
102219020792,Dispositivos Pasivos,2
102221020638,Dispositivos Pasivos,1
102221020648,Dispositivos Pasivos,1
102221020637,Dispositivos Pasivos,2
102221020656,Dispositivos Pasivos,1
102221011760,Ecuaciones Diferenciales,1
102219011148,Ecuaciones Diferenciales,1
102221010744,Ecuaciones Diferenciales,1
102220011083,Ecuaciones Diferenciales,1
102221020639,Ecuaciones Diferenciales,1
102221010750,Ecuaciones Diferenciales ,1
102215021201,Electiva-El Laser en Ciencia e Ingeniería,1
102217011095,Electiva-Introducción a la Ciencia de Datos,1
102215013445,Electiva-Introducción a la Ciencia de Datos,2
102219020759,Electromagnetismo,3
102221010773,Electromagnetismo,1
102218010660,Electromagnetismo,3
102218021387,Electromagnetismo,2
102219020770,Electromagnetismo,3
102219020764,Electromagnetismo,3
102222010841,Electromagnetismo,1
102221010765,Electromagnetismo,2
102221020637,Electromagnetismo,2
102218010529,Estado Sólido,1
102216021519,Estado Sólido,1
102218010667,Estado Sólido,1
102215011736,Estado Sólido,1
102215013452,Estado Sólido,1
102213020402,Estado Sólido,2
102215013445,Estado Sólido,1
102222010818,Física Fundamental,1
102223010849,Física Fundamental,1
102223010847,Física Fundamental,1
102223010827,Física Fundamental,1
102223010836,Física Fundamental,1
102223010817,Física Fundamental,1
102222020651,Física Fundamental,2
102223010823,Física Fundamental,1
102222010854,Física Fundamental,2
102222020669,Física Fundamental,2
102223010828,Física Fundamental,1
102222020648,Física Fundamental,2
102222020662,Física Fundamental,2
102223010832,Física Fundamental,1
102223010819,Física Fundamental,1
102221010768,Física Fundamental,2
102221020656,Física Fundamental,2
102216021758,Fisicoquímica,1
102217020422,Fisicoquímica,2
102220011109,Fisicoquímica,1
102219020778,Fisicoquímica,2
102217020430,Fisicoquímica,1
102216021257,Gestión Tecnológica,1
102215021201,Gestión Tecnológica,1
102216010554,Introducción a La Mecánica Cuántica,3
102216011214,Introducción a La Mecánica Cuántica,1
102218011616,Introducción a La Mecánica Cuántica,1
102218020563,Introducción a La Mecánica Cuántica,1
102217011095,Introducción a La Mecánica Cuántica,2
102213010955,Introducción a La Mecánica Cuántica,1
102215020936,Introducción a las Ciencias Biomédicas para Ingenieros,1
102218011418,Laboratorio de Dispositivos Pasivos,1
102221020656,Laboratorio de Dispositivos Pasivos,1
102221020654,Laboratorio de Electromagnetismo,1
102222020662,Laboratorio de Química General,1
102222010818,Laboratorio de Química Orgánica General,1
102219020792,Laboratorio de Química Orgánica General,1
102222010826,Laboratorio de Química Orgánica General,1
102218020565,Laboratorio de Transductores,1
102218011418,Laboratorio de Transductores,1
102222010832,Mecánica,2
102222010843,Mecánica,2
102222010830,Mecánica,1
102221020643,Mecánica,2
102221020644,Mecánica,3
102221020642,Mecánica,3
102221020657,Mecánica,2
102222010852,Mecánica,1
102222020667,Mecánica,1
102222020661,Mecánica,1
102222010826,Mecánica,1
102221020638,Mecánica Básica,3
102218020575,Métodos de Análisis,1
102216010178,Modelos Físico-Matemáticos para Ingeniería,1
102218010696,Modelos Físico-Matemáticos para Ingeniería,2
102219020782,Óptica General,1
102215020522,Óptica General,1
102216010188,Óptica General,1
102218020551,Óptica General,2
102217020422,Óptica General,2
102215020937,Óptica General,2
102220011122,Óptica General,1
22052536,Óptica General,1
102222020668,Óptica General,1
102217020650,Óptica General,2
102215020492,Óptica General,1
102218011418,Óptica General,1
102213021400,Óptica General,1
102217020430,Óptica General,1
102220011082,Óptica General,1
102218010696,Óptica General,1
102218020551,Planes de Negocios,1
102216021640,Procesamiento de Señales,1
102217010763,Procesamiento de Señales,2
102213010955,Procesamiento de Señales,1
102222010845,Programación Estructurada,1
102222010843,Programación Estructurada,1
102222010844,Programación Estructurada,1
102221020657,Programación Estructurada,1
102221020636,Programación Estructurada,1
102222010852,Programación Estructurada,1
102222010836,Programación Estructurada,1
102222010826,Programación Estructurada,1
102219011136,Programación Orientada a Objetos,1
102221010765,Programación Orientada a Objetos,1
102223010849,Química General,1
102223010855,Química General,1
102222010849,Química General,2
102223010827,Química General,1
102223010816,Química General,1
102223010838,Química General,1
102222020651,Química General,2
102223010809,Química General,1
102222010854,Química General,3
102223010845,Química General,1
102222020662,Química General,2
102223010832,Química General,1
102222020672,Química General,2
102222010853,Química Orgánica General,1
102222010818,Química Orgánica General,1
102222010834,Química Orgánica General,2
102221020651,Química Orgánica General,3
102220011098,Química Orgánica General,1
102221020642,Química Orgánica General,1
102221020658,Química Orgánica General,1
102222020669,Química Orgánica General,1
102222020648,Química Orgánica General,1
102222010826,Química Orgánica General,1
102221010768,Química Orgánica General,1
102221020637,Química Orgánica General,1
102217020640,Sistemas Analógicos,1
102219020770,Sistemas Analógicos,1
102221020654,Sistemas Analógicos,1
102219011168,Sistemas de Control,1
102219011167,Sistemas de Control,1
102214011632,Sistemas de Control,1
102217020815,Sistemas de Control,1
102216010554,Teoría Electromagnética,1
102215020936,Teoría Electromagnética,2
102218020577,Teoría Electromagnética,1
102213020201,Teoría Electromagnética,1
102218020564,Teoría Electromagnética,1
102217020619,Teoría Electromagnética,1
102218010139,Teoría Electromagnética,1
102215013452,Teoría Electromagnética,1
102215021201,Teoría Electromagnética,3
102213020402,Teoría Electromagnética,3
102219011150,Teoría Electromagnética,1
102215013445,Teoría Electromagnética,1
102219011137,Termodinámica,1
102216010188,Termodinámica,3
102220011085,Termodinámica,1
102221020652,Termodinámica,1
102218010660,Termodinámica,2
102221010786,Termodinámica,1
102219020767,Termodinámica,2
102218020561,Termodinámica,2
102218020551,Termodinámica,3
102219011148,Termodinámica,2
102219011175,Termodinámica,2
102221010760,Termodinámica,1
102219020770,Termodinámica,2
102221010762,Termodinámica,1
102221020641,Termodinámica,1
102219020792,Termodinámica,1
102220011099,Termodinámica,1
102218020566,Termodinámica,2
102220011083,Termodinámica,3
102219011152,Termodinámica,1
102221010769,Termodinámica,1
102221010765,Termodinámica,1
102219011157,Termodinámica,1
102220011082,Termodinámica,1
102221010779,Termodinámica,2
102221010763,Termodinámica,1
102221020639,Termodinámica,2
102221010781,Termodinámica,1
102216021758,Transductores,1
102217011167,Transductores,2
102217021692,Transductores,1
102214011632,Transductores,1
102214021285,Transductores,2
102218011418,Transductores,2
102213021400,Transductores,2
102223010826,Tratamientos de Datos ,1
102222010840,Tratamientos de Datos ,1
102223010820,Tratamientos de Datos ,1
102221020656,Tratamientos de Datos ,3
102221011760,Vibraciones y Ondas,1
102219011175,Vibraciones y Ondas,1
102219020779,Vibraciones y Ondas,1
102219020753,Vibraciones y Ondas,2
102218020566,Vibraciones y Ondas,1
102220011091,Vibraciones y Ondas ,1
102221010744,Vibraciones y Ondas ,1
102220011083,Vibraciones y Ondas ,1
105118011064,Administración de Empresas Agropecuarias,1
105116010878,Agrofísica,1
105119011112,Agrofísica,2
105115011944,Agrofísica,1
105118011070,Agrofísica,1
105118011021,Agrofísica,1
105118010880,Agrofísica,2
105116011295,Agrofísica,2
105118011024,Agrofísica,2
105120010548,Agrofísica,1
105118011064,Agrofísica,1
105118011026,Álgebra Lineal,2
105120010518,Álgebra Lineal,2
105119011091,Álgebra Lineal,1
105120010521,Álgebra Lineal,2
105117010749,Álgebra Lineal,2
105122010318,Biología Básica.,1
105122010303,Biología Básica.,1
105122010320,Biología Vegetal,1
105121010226,Biorgánica,3
105121010195,Biorgánica,1
105120010544,Biorgánica,1
105118011136,Cálculo I,2
105122011634,Cálculo I,2
105122010299,Cálculo I,1
105118011026,Cálculo I,2
105121010226,Cálculo I,3
105121010204,Cálculo I,2
105120010544,Cálculo I,2
105121011703,Cálculo I,1
105119011091,Cálculo I,2
105122010317,Cálculo I,1
105121010208,Cálculo I,2
105116011295,Cálculo II,1
105122010304,Cálculo II,1
105121010231,Cálculo 2,1
105121010201,Cálculo 2,1
105121010215,Cálculo 2,1
105121010225,Cálculo 2,1
105121010223,Cálculo 2,1
105118010243,"Cartografía, Sensores Remotos y Sig",1
105116010291,Climatología e Hidrología,2
105118011136,Desarrollo y Extensión Rural,1
105122010304,Dibujo Forestal,1
105122010319,Dibujo Forestal,1
105119011112,Diseño Experimental,1
105121010195,Diseño Experimental,1
105119011088,Diseño Experimental,1
105118011064,Diseño Experimental,1
105121010226,Ecología,1
105122010330,Ecología,1
105122010300,Ecología,1
105122010319,Ecología,1
105121011703,Edafologia y Conservación de Suelos,3
105122010330,Edafologia y Conservación de Suelos,1
105122010300,Edafologia y Conservación de Suelos,1
105118011024,Edafologia y Conservación de Suelos,1
105121010204,Fisiología Vegetal,1
105121010201,Fisiología Vegetal,1
105122010332,Fisiología Vegetal,1
105116010291,Formulación y Evaluación de Proyectos,1
105118010243,Fundamentos de Economía,1
105120010516,Fundamentos de Economía,1
105117011121,Fundamentos de Economía,1
105121010208,Fundamentos de Economía,1
105122010320,Geología y Geomorfología,1
105122010319,Geología y Geomorfología,1
105123010273,Matematicas Generales,1
105123010248,Matematicas Generales,1
105123010264,Matematicas Generales,1
105123010246,Matematicas Generales,1
105122010319,Matematicas Generales,3
105122010312,Matematicas Generales,2
105123010257,Matematicas Generales,1
105123010251,Matemáticas Generales,1
105123010253,Matemáticas Generales,1
105123010254,Matemáticas Generales,1
105123010276,Matemáticas Generales,1
105123010274,Matemáticas Generales,1
105123010241,Matemáticas Generales,1
105123010270,Matemáticas Generales,1
105123010275,Matemáticas Generales,1
105123010262,Matemáticas Generales,1
105123010269,Matemáticas Generales,1
105116010291,Mecánica,2
105122010305,Mecánica,1
105123010255,Química Básica,1
105123010274,Química Básica,1
105123010245,Química Básica,1
105123010241,Química Básica,1
105123010256,Química Básica,1
105123010270,Química Básica,1
105123010262,Química Básica,1
105123010277,Química Básica,1
105123010269,Química Básica,1
105123010266,Química Básica,1
105123010250,Química Básica,1
105123010265,Química Básica,1
105123010268,Química Básica.,1
105123010251,Química Básica.,1
105123010253,Química Básica.,1
105123010258,Química Básica.,1
105123010254,Química Básica.,1
105123010276,Química Básica.,1
105122010317,Química Básica.,2
105123010275,Química Básica.,1
105118011128,Seminario de Trabajo de Grado II,1
105119011092,Seminario de Trabajo de Grado II,1
105116010341,Seminario de Trabajo de Grado III,1
105113010663,Seminario de Trabajo de Grado III,3
105116011201,Seminario de Trabajo de Grado III,1
105115010975,Silvicultura de Bosque Natural,1
101817011943,Artes plásticas lúdicas,1
101818010021,Comunicación Intercultural en Francés I,1
101818020441,Comunicación Intercultural en Francés I,1
101818021490,Comunicación Intercultural en Francés II,1
101817021066,Electiva (Apoyo perfil profesional),1
101817011618,Énfasis III,1
101817011964,Énfasis III,1
101817011783,Énfasis III,1
101818010020,Epistemología del Lenguaje,1
101819011284,Francés Avanzado I,1
101819011304,Francés Avanzado II,2
101819011301,Francés Avanzado II,2
101818010346,Francés Avanzado II,2
101819011283,Francés Avanzado II,2
101820010987,Francés Intermedio II ,2
101819020660,Inglés Avanzado II,1
101819011284,Inglés Avanzado II,1
101819020674,Inglés Avanzado II,1
101818020438,Inglés Avanzado II,1
101817021064,Psicolingüística,1
101818010346,Sociolinguística II,1
101817021066,Taller en Francés,3
105617011908,Escenario en Recreación,1
105615012184,Motricidad y Creatividad,2
105617011908,Trabajo de Campo,1
105617010652,Trabajo de Campo,1
107219020797,Laboratorio de Química,1
107222010869,"Memoria Activa de la Educación, Pedagogía y Didáctica",1
107222010870,Química General,2
107222010892,Química General,2
107222010886,Química General,1
107219020807,Química General,1
107222010867,Química General,2
107222010866,Química General,2
107222010869,Química General,2
107222010874,Química General,2
107222010863,Química General,2
107222010862,Química General,2
107221010820,Química Orgánica General,1
107221010790,Química Orgánica General,1
105622010927,Competencias en Representación Espacial,1
105619020839,Didáctica para un Proceso Formativo en Artes I,1
105619020842,Matemáticas I ,1
105619020844,Matemáticas I ,1
105619020839,Matemáticas I ,1
105619020855,Matemáticas I ,1
105621010845,Matemáticas I ,1
105619020841,Matemáticas I ,1
105619020838,Matemáticas I ,1
105618020638,Matemáticas I ,1
105621011617,Matemáticas I ,1
105618020634,Matemáticas I ,1
105619020853,Matemáticas I ,1
105619020849,Matemáticas I ,1
105621010843,Matemáticas I ,1
105619020831,Matemáticas I ,1
107217021512,Psicología del Desarrollo,3
105622010927,Psicología del Desarrollo,1
107217021512,Taller del Cuerpo Danzarío,1
107217021163,Trabajo de Grado II,1
107214020393,"Pedagogía, Comunicación y Poder",1
107215021783,Química General,2
107216021599,Química General,1
107215020993,Didáctica para un Proceso Formativo en Artes I,1
107215021706,Educación y Diversidad,3
107415013060,AIP/Electiva: Procesos Pedagógicos de la Lectura y Escritura,1
103319011336,AIP/Electiva: Procesos Pedagógicos de la Lectura y Escritura,1
103320011125,Currículo y Evaluación ,1
103320011132,Currículo y Evaluación ,1
103319011325,Currículo y Evaluación ,1
103321020682,Inglés I - Licenciatura BP,2
103319011339,Inglés I - Licenciatura BP,1
103321021295,Inglés III- Preintermedio I (B1-1),1
103321020687,Inglés III- Preintermedio I (B1-1),1
103320011155,Inglés III- Preintermedio I (B1-1),2
103321010874,AIP-Didáctica Audiovisual,1
103319011352,AIP-Didáctica Audiovisual,1
103321010896,Bases Biohumanas,1
105618011069,Capacidades Condicionales I,1
103320011168,Capacidades Condicionales I,1
103322010950,Construcción Cultural del Cuerpo,1
103320011167,Construcción Cultural del Cuerpo,1
103321010885,Construcción Cultural del Cuerpo,1
103321010896,Construcción Cultural del Cuerpo,1
103321010879,Construcción Cultural del Cuerpo,1
103320011167,Educación y Diversidad,1
103320011167,Epistemología y Educación,1
103321010885,Epistemología y Educación,1
103321010896,Epistemología y Educación,1
103321010896,Fundamentos Didácticos del Deporte - Atletismo,1
105613010607,Fundamentos Didácticos del Deporte - Futbol,1
103319011352,Fundamentos Didácticos del Deporte - Futbol,1
103321010893,Fundamentos Didácticos del Deporte - Futbol,2
105618011069,Fundamentos Didácticos del Deporte - Voleibol,1
105617012118,Fundamentos Didácticos del Deporte - Voleibol,1
103319011352,Investigación Cualitativa y Cuantitativa en Ciencias Sociales,2
103321010896,Motricidad y Creatividad,1
103322010950,Ocio y Tiempo Libre,1
103320011202,Ocio y Tiempo Libre,1
103321010885,Ocio y Tiempo Libre,1
105613011386,Practica Escolar I,1
103321010896,Psicología del Desarrollo,1
103319011352,Taller de Arte Integrado,2
103320011169,Taller de Arte Integrado,1
105618010550,Trabajo de Campo,1
105618010679,Trabajo de Campo,1
14072046,Ética Fish,2
101413020510,Literatura comparada,1
101416021580,Práctica profesional y proyecto pedagógico II,1
102921010637,Conocimientos y tradiciones del pensamiento afrodescendiente,1
102921010637,"Culturas, memorias y territorios",1
102918010250,Didáctica de la historia y los territorios,2
102919020704,Didáctica de la historia y los territorios,2
102920010994,Didácticas de la diversidad lingüistíca,1
102921010637,Historia de los saberes escolares,1
102921010624,Historia de los saberes escolares,1
102921010637,Lectura y escritura del contexto escolar,1
102921010624,Lectura y escritura del contexto escolar,1
102918010224,Lenguajes y saberes en el nuevo mundo,1
102921010637,Lenguajes y saberes en el nuevo mundo,2
102918010250,Pedagogías comunitarias y educación propia,1
102918010250,Políticas educativas y enfoques pedagógicos,1
102916010835,Práctica formativa I,1
1029121696,"Culturas, memorias y territorios",2
101821010664,Ciencias Humanas,2
101820011021,Enfoques de Investigación,2
101821010664,Español contrastivo con Francés,2
101822020550,Español contrastivo con Inglés,1
101820011021,Expresión escrita en Inglés,3
101821010664,Expresión oral en Inglés I,2
101822010710,Expresión oral en Inglés I,1
101819021561,Expresión oral en Inglés I,1
18102006,Expresión Oral en Inglés II,2
101818020496,Expresión Oral en Inglés II,1
101822020550,Fonética y fonología del Francés,1
101819011406,Francés Avanzado II,1
101820011021,Francés Elemental II,1
101821010664,Francés intermedio I,2
101822010692,Francés intermedio I,1
101822010710,Francés intermedio I,1
101821020548,Francés intermedio II,1
101821010669,Francés intermedio II,1
201817021927,Inglés Avanzado II,2
18102006,Inglés Avanzado II,3
101821010664,Inglés intermedio I,2
101822010710,Inglés intermedio I,1
101821020562,Inglés intermedio I,2
101818020510,Literatura en Inglés II,1
101821010664,Práctica pedagógica observacional II en la Educación Media,2
101820011021,Práctica pedagógica observacional III en al Educación Superior y no formal,2
101822020550,Práctica pedagógica observacional 1 en la Educación Básica,1
101819011398,Psicoanálisis y Educación,1
101821010664,Semiótica,2
101821020562,Sociolingüística,1
101821020576,Artes Integradas al Desarrollo Humano,1
101822010718,Español contrastivo con Inglés,1
101821020576,Español contrastivo con Inglés,3
101822010718,Fonética y Fonología del Francés,1
101821020576,Fonética y Fonología del Francés,2
101821020570,Fonética y Fonología del Francés,1
101823010594,Fonética y Fonología en Inglés ,1
101822020583,Fonética y Fonología en Inglés ,1
101823010594,Francés Elemental I ,1
101821020598,Francés Elemental I ,1
101822010718,Francés Elemental II ,1
101822020596,Francés Elemental II ,1
101821011710,Francés Intermedio I,1
101821011719,Francés Intermedio II ,1
101822010718,Inglés Elemental II,1
101821020576,Inglés Elemental II,3
101821020570,Inglés Elemental II,2
101821020587,Inglés Intermedio I,2
101823010594,Introducción a la Lingüística,1
101822010734,Introducción a la Lingüística,1
101822020583,Introducción a la Lingüística,1
101823010593,Introducción a la Lingüística,1
101821020598,Pedagogía y Aprendizaje de las Lenguas ,1
101822010718,Práctica Pedagógica Observacional I en la Educación Básica,1
101821020570,Práctica Pedagógica Observacional II en la Educación Media,1
101821020576,Semiótica,1
101819020659,Semiótica,1
101821020570,Semiótica,1
101817020788,Expresión oral en Inglés I,1
18102009,Francés intermedio II,1
101817021253,Práctica Pedagógica Formativa III en la Educación Superior y no formal,1
101817020788,Práctica pedagógica observacional 1 en la Educación Básica,1
101418020491,Fundamentos de la investigación- Anteproyecto,1
101418020491,Narrativa y cultura colombiana,1
101418020470,Taller de lectura y escritura III: TICS,1
106216010235,Álgebra Lineal,1
106220011205,Álgebra Lineal,3
106221020718,Álgebra Lineal,1
106221020693,Álgebra Lineal,2
106221020722,Álgebra Lineal,1
106220011223,Álgebra Lineal,1
106221010932,Álgebra Lineal,1
106222011016,Álgebra Lineal,1
106222011010,Álgebra Lineal,1
106221010913,Álgebra Lineal,1
106221010934,Álgebra Lineal,2
106222010995,Álgebra Lineal,2
106222011012,Álgebra Lineal,1
106222010982,Álgebra Lineal,1
106220011228,Álgebra Lineal,1
106219011416,Análisis Real I,1
106219011435,Análisis Real I,1
106218010916,Análisis Real I,1
106217020421,Análisis Real I,1
106219011426,Análisis Real I,1
106214010335,Análisis Real I,2
106219011422,Análisis Real I,1
106218010853,Análisis Real I,1
106219011427,Análisis Real I,1
106221021298,Cálculo I,1
106221020718,Cálculo I,2
106222011007,Cálculo I,1
106220011223,Cálculo I,1
106222011016,Cálculo I,2
106222011010,Cálculo I,3
106222010995,Cálculo I,2
106222011012,Cálculo I,2
106222010982,Cálculo I,2
106221020721,Cálculo I,2
106222020778,Cálculo I,1
106219020894,Cálculo I,2
106216010235,Cálculo II,2
106221020723,Cálculo II,1
106221020693,Cálculo II,2
106221010932,Cálculo II,1
106221010934,Cálculo II,2
106221020712,Cálculo II,1
106221010941,Cálculo II,1
106219011446,Cálculo III,3
106218020706,Cálculo III,2
106217020652,Cálculo III,1
106218011184,Cálculo III,1
106219011442,Cálculo III,3
106218020676,Cálculo III,2
106219020873,Cálculo III,1
106219020881,Cálculo III,1
106218020699,Cálculo III,3
106221010940,Cálculo III,1
106221010947,Cálculo III,1
106220011213,Cálculo III,2
106220011217,Cálculo III,1
106219011446,Ciencias Naturales I (Física) - Mecánica,1
106217011907,Ciencias Naturales I (Física) - Mecánica,1
106220011235,C.Naturales I (Biología) - Biología Fundamental,1
106221020694,C.Naturales I (Biología) - Biología Fundamental,1
106212020474,C.Naturales I (Biología) - Biología Fundamental,1
106222020802,C.Naturales I (Biología) - Biología Fundamental,1
106218011498,C.Naturales I (Biología) - Biología Fundamental,1
106219020894,C.Naturales I (Biología) - Biología Fundamental,1
106219020873,C.Naturales I (Química) - Química General,1
106216010229,C.Naturales I (Química) - Química General,2
106218020669,Conjuntos Numéricos,3
106218020706,Conjuntos Numéricos,1
106219011447,Conjuntos Numéricos,1
106221020717,Conjuntos Numéricos,1
106221010940,Conjuntos Numéricos,2
106217020649,Conjuntos Numéricos,2
106221010930,Conjuntos Numéricos,1
106221010938,Conjuntos Numéricos,2
106221020707,Conjuntos Numéricos,1
106221020719,Conjuntos Numéricos,1
106222020779,Ecuaciones Diferenciales Ordinarias,1
106217020652,Ecuaciones Diferenciales Ordinarias,1
106217010889,Ecuaciones Diferenciales Ordinarias,2
106219011442,Ecuaciones Diferenciales Ordinarias,2
106218020676,Ecuaciones Diferenciales Ordinarias,1
106220011226,Ecuaciones Diferenciales Ordinarias,1
106218020699,Ecuaciones Diferenciales Ordinarias,1
106215020384,Ecuaciones Diferenciales Ordinarias,3
106214010335,Ecuaciones Diferenciales Ordinarias,3
106219011446,Estadística y Probabilidad,2
106218020669,Estadística y Probabilidad,2
106221010948,Estadística y Probabilidad,1
106222011020,Estadística y Probabilidad,1
106220011205,Estadística y Probabilidad,2
106216010602,Estadística y Probabilidad,1
106222020779,Estadística y Probabilidad,1
106216020360,Estadística y Probabilidad,1
106221010929,Estadística y Probabilidad,1
106212020474,Estadística y Probabilidad,2
106221010919,Estadística y Probabilidad,1
106217011709,Estadística y Probabilidad,1
106216010256,Estadística y Probabilidad,2
106219011433,Estadística y Probabilidad,1
106220011205,Geometría Analítica,1
106219020876,Geometría Analítica,2
106221020718,Geometría Analítica,1
106221020696,Geometría Analítica,1
106218011184,Geometría Analítica,1
106221020704,Geometría Analítica,1
106219020874,Geometría Analítica,1
106221020722,Geometría Analítica,1
106221020717,Geometría Analítica,1
106216020360,Geometría Analítica,1
106222011017,Geometría Analítica,1
106220011223,Geometría Analítica,1
106221020695,Geometría Analítica,1
106221010913,Geometría Analítica,1
106219021465,Geometría Analítica,1
106221020707,Geometría Analítica,1
106221010932,Geometría Euclidiana,1
106221020694,Geometría Euclidiana,1
106221010935,Geometría Euclidiana,2
106222010995,Geometría Euclidiana,1
106222011014,Inglés II - Lic Matemáticas,1
106213020914,Laboratorio de Programación Básica,1
106216010229,Laboratorio de Química General,1
106222020798,Lógica y Conjuntos,2
106222020795,Lógica y Conjuntos,2
106222011008,Lógica y Conjuntos,3
106222010996,Lógica y Conjuntos,3
106223011005,Lógica y Conjuntos,1
106222020781,Lógica y Conjuntos,2
106223010996,Lógica y Conjuntos,1
106223010985,Lógica y Conjuntos,1
106222020796,Lógica y Conjuntos,2
106221010935,Lógica y Conjuntos,3
106222020797,Lógica y Conjuntos,2
106223011002,Lógica y Conjuntos,1
106223010989,Lógica y Conjuntos,1
106223011006,Lógica y Conjuntos,1
106223011004,Lógica y Conjuntos,1
106222020802,Lógica y Conjuntos,2
106222020791,Lógica y Conjuntos,2
106223010994,Lógica y Conjuntos,1
106223010992,Lógica y Conjuntos,1
106222011014,Lógica y Conjuntos,1
106223011003,Lógica y Conjuntos,1
106223010991,Lógica y Conjuntos,1
106222020795,Matemáticas Generales,2
106222011008,Matemáticas Generales,3
106223010985,Matemáticas Generales,1
106222020796,Matemáticas Generales,2
106223010993,Matemáticas Generales,1
106222020802,Matemáticas Generales,2
106223010994,Matemáticas Generales,1
106222011014,Matemáticas Generales,2
106222020784,Matemáticas Generales,2
106223011003,Matemáticas Generales,1
106214010335,Matemáticas y Experiencia I,1
106213020914,Matemáticas y Realidad,1
106221020702,Pensamiento Matemático I,1
106215021209,Práctica Pedagógica II,1
106212021116,Práctica Pedagógica II,1
106212021134,Práctica Pedagógica IV,2
106216021339,Práctica Pedagógica IV,2
62042014,Práctica Pedagógica IV,2
106214011325,Práctica Pedagógica IV,1
62092041,Práctica Pedagógica IV,1
106218011528,Programación Básica,1
106214010335,Programación Básica,1
106218010654,Programación Básica,1
106222011008,Taller de Lengua Española,2
106219020894,Taller de Lengua Española,1
106211012169,Teoría de Anillos,1
106213020786,Teoría de Anillos,1
106216011227,Teoría de Anillos,1
106211024516,Teoría de Anillos,1
206217021832,Teoría de Grupos,1
106218011188,Teoría de Grupos,1
106218020682,Teoría de Grupos,1
106219020880,Teoría de Grupos,1
106218011164,Teoría de Grupos,1
106219011425,Teoría de Grupos,2
106220011219,Teoría de Grupos,1
106218020696,Teoría de Grupos,1
106214020826,Teoría de Grupos,1
106217020635,Teoría de Grupos,1
106220011208,Teoría de Grupos,1
106219020877,Teoría de Grupos,1
106219011453,Teoría de Grupos,1
106218020700,Teoría de Grupos,2
106214010335,Teoría de Grupos,1
106215021209,Teoría de Grupos,1
106219020872,Teoría de Grupos,1
106213020914,Teoría de Grupos,1
106218010853,Teoría de Grupos,2
106218020698,Topología General,1
106218020691,Topología General,1
106216011227,Topología General,1
108618010644,Administración Educativa,1
108611024353,Armonia 1,2
108615010373,Armonía 2,1
108618011061,Electiva: Chirimia,2
108619020174,Guitarra 2,1
108611024353,Guitarra 2,2
108621020068,Guitarra 2,1
108619020181,Guitarra 4,2
108618010644,Informática 2,1
108621020058,Instrumento Complementario 2-Contrabajo 2,1
108611023873,Lectura y Escritura,2
108619020187,Matemáticas ,2
108623010116,Piano 1,1
108623010122,Piano 1,1
108619020194,Piano 2,3
108621020058,Piano 3,1
108615010377,Proyectos 2,1
108618010644,Sicología de la Educación ,1
108618010644,Taller de Vientos ,1
108623010119,Teoria Educación Auditiva y Solfeo 1,1
108623010114,Teoria Educación Auditiva y Solfeo 1,1
108621020058,Teoría Educación Auditiva y Solfeo 2,1
108611024353,Teoría Educación Auditiva y Solfeo 3,1
108618010644,Teoría Educación Auditiva y Solfeo 4,2
108619020181,Teoría Educación Auditiva y Solfeo 4,1
108613021366,Trabajo de Grado,1
101721020736,Algebra Lineal,2
101721020734,Algebra Lineal,1
101721020737,Algebra Lineal,2
101722011031,Álgebra Lineal,1
101722011054,Álgebra Lineal,2
101722011044,Álgebra Lineal,1
101722020823,Álgebra Lineal,1
101721010975,Álgebra Lineal,2
101721010959,Álgebra Lineal,2
101721010967,Álgebra Lineal,1
101719020901,Álgebra Lineal,3
101721020740,Álgebra Lineal,3
101722011041,Álgebra Lineal,1
101722011033,Álgebra Lineal,1
101719011476,Álgebra Lineal,2
101718020737,Álgebra Lineal,2
101721010977,Álgebra Lineal,1
101722020825,Álgebra Lineal,1
101722011036,Álgebra Lineal,1
101717021326,Análisis I,2
101718020740,Análisis I,2
101721010966,Análisis I,1
101717021018,Análisis I,3
101719011480,Análisis II,1
101717011986,Análisis II,1
101716010410,Análisis II,3
101718010421,Análisis II,1
101714011249,Análisis II,1
101716010412,Análisis II,3
101722020811,Análisis II,1
101717020620,Análisis Numérico I,1
